City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
471,Suluq,LY,2022-08-08 01:17:35,31.6682,20.2521,78.75,74,0,6.26,clear sky
472,Lata,PT,2022-08-08 01:17:35,40.1629,-8.3327,59.94,90,0,2.19,clear sky
473,Nantucket,US,2022-08-08 01:13:17,41.2835,-70.0995,79.0,90,0,16.11,clear sky
474,Benguela,AO,2022-08-08 01:17:35,-12.5763,13.4055,65.5,89,69,3.29,broken clouds
475,Nanchang,CN,2022-08-08 01:14:58,28.6833,115.8833,87.01,59,77,6.6,broken clouds
476,Enshi,CN,2022-08-08 01:12:39,30.3,109.4833,84.49,71,100,1.23,overcast clouds
477,Nioro,GM,2022-08-08 01:17:36,13.35,-15.75,73.36,96,94,8.9,light rain
478,Qarqin,AF,2022-08-08 01:17:37,37.4185,66.0436,82.83,21,0,8.63,clear sky
479,Pithapuram,IN,2022-08-08 01:17:37,17.1167,82.2667,79.12,95,100,13.22,moderate rain
480,Bani,DO,2022-08-08 01:17:37,18.2833,-70.3333,76.44,74,89,13.2,overcast clouds
481,Cabedelo,BR,2022-08-08 01:17:38,-6.9811,-34.8339,72.27,76,2,11.92,clear sky
482,Aykhal,RU,2022-08-08 01:17:38,66.0,111.5,44.29,97,100,3.96,overcast clouds
483,Dalbandin,PK,2022-08-08 01:17:39,28.8947,64.4101,89.31,14,100,5.35,overcast clouds
484,Gisborne,NZ,2022-08-08 01:17:39,-38.6533,178.0042,56.98,67,16,5.44,few clouds
485,Nouakchott,MR,2022-08-08 01:17:40,18.0858,-15.9785,80.53,84,16,10.36,few clouds
486,Stillwater,US,2022-08-08 01:17:40,36.1156,-97.0584,93.56,46,0,9.22,clear sky
487,Bathsheba,BB,2022-08-08 01:15:40,13.2167,-59.5167,83.01,96,40,11.5,scattered clouds
488,Olinda,BR,2022-08-08 01:17:42,-8.0089,-34.8553,76.73,69,40,9.22,scattered clouds
489,Jutai,BR,2022-08-08 01:17:42,-5.1833,-68.9,77.11,83,82,1.92,light rain
490,Bandundu,CD,2022-08-08 01:17:43,-3.3167,17.3667,77.88,47,69,3.56,broken clouds
491,Port-Cartier,CA,2022-08-08 01:17:43,50.0334,-66.8654,62.28,54,67,10.49,broken clouds
492,Camapua,BR,2022-08-08 01:17:44,-19.5314,-54.0439,78.03,42,100,2.46,overcast clouds
493,Ancud,CL,2022-08-08 01:17:44,-41.8697,-73.8203,43.23,84,6,3.24,clear sky
494,Los Llanos De Aridane,ES,2022-08-08 01:17:44,28.6585,-17.9182,67.75,78,40,14.97,scattered clouds
495,Faya,SA,2022-08-08 01:17:45,18.3851,42.4509,64.51,72,6,4.12,clear sky
496,Gat,IL,2022-08-08 01:17:45,31.61,34.7642,77.68,71,0,0.6,clear sky
497,Qasigiannguit,GL,2022-08-08 01:17:46,68.8193,-51.1922,43.05,96,100,1.19,overcast clouds
498,Dargaville,NZ,2022-08-08 01:17:46,-35.9333,173.8833,62.04,66,1,6.22,clear sky
499,Esperance,AU,2022-08-08 01:17:46,-33.8667,121.9,54.61,79,9,15.88,clear sky
500,Aswan,EG,2022-08-08 01:17:47,24.0934,32.907,89.69,24,0,12.91,clear sky
501,Jiuquan,CN,2022-08-08 01:17:47,39.7432,98.5174,75.63,38,50,5.7,scattered clouds
502,San Antonio,US,2022-08-08 01:17:00,29.4241,-98.4936,92.12,51,0,14.97,clear sky
503,Riviere-Au-Renard,CA,2022-08-08 01:16:34,48.9957,-64.3971,66.49,63,100,20.96,overcast clouds
504,Katherine,AU,2022-08-08 01:17:48,-14.4667,132.2667,84.52,32,6,14.97,clear sky
505,Antonovo,BG,2022-08-08 01:17:49,43.15,26.1667,56.17,74,0,1.19,clear sky
506,Torbat-E Jam,IR,2022-08-08 01:17:49,35.244,60.6225,75.07,32,0,10.36,clear sky
507,Gari,RU,2022-08-08 01:17:50,59.4307,62.3497,64.44,81,15,2.93,few clouds
508,Shatrovo,RU,2022-08-08 01:17:50,56.5167,64.6333,61.48,81,86,4.94,overcast clouds
509,Changli,CN,2022-08-08 01:17:50,39.7042,119.1506,80.26,58,91,12.97,overcast clouds
510,Awbari,LY,2022-08-08 01:17:51,26.5921,12.7805,83.12,23,0,8.52,clear sky
511,Rottingdean,GB,2022-08-08 01:17:51,50.8098,-0.0594,62.44,81,6,4.32,clear sky
512,Sechura,PE,2022-08-08 01:17:52,-5.5569,-80.8222,64.42,76,1,16.87,clear sky
513,Eskisehir,TR,2022-08-08 01:17:52,39.7767,30.5206,66.11,82,20,6.91,few clouds
514,Sorland,NO,2022-08-08 01:17:53,67.667,12.6934,52.61,84,100,7.96,overcast clouds
515,Ternate,ID,2022-08-08 01:17:54,0.8,127.4,81.03,75,100,3.65,overcast clouds
516,Shimoda,JP,2022-08-08 01:17:54,34.6667,138.95,82.76,73,40,11.12,light rain
517,Gurkovo,BG,2022-08-08 01:17:55,42.6667,25.8,62.98,58,0,6.2,clear sky
518,Saint-Francois,FR,2022-08-08 01:17:55,46.4154,3.9054,56.68,71,0,4.61,clear sky
519,Rocha,UY,2022-08-08 01:17:56,-34.4833,-54.3333,42.93,90,96,3.56,overcast clouds
520,Ishigaki,JP,2022-08-08 01:17:56,24.3448,124.1572,89.73,70,40,11.5,scattered clouds
521,Ust-Tsilma,RU,2022-08-08 01:17:57,65.441,52.1498,59.65,97,39,5.19,light rain
522,Dryden,CA,2022-08-08 01:15:19,49.7833,-92.7503,62.89,63,100,3.44,overcast clouds
523,Nyimba,ZM,2022-08-08 01:17:57,-14.5566,30.8149,61.7,42,0,2.17,clear sky
524,Saint Anthony,US,2022-08-08 01:17:58,45.0205,-93.218,73.26,79,100,9.22,overcast clouds
525,Jacqueville,CI,2022-08-08 01:17:58,5.2052,-4.4146,75.7,79,41,14.25,scattered clouds
526,Salina Cruz,MX,2022-08-08 01:17:59,16.1667,-95.2,84.49,61,91,22.24,overcast clouds
527,Pustoshka,RU,2022-08-08 01:18:00,56.3355,29.369,52.07,79,96,1.63,overcast clouds
528,Oyama,JP,2022-08-08 01:18:01,36.3,139.8,90.59,59,100,3.38,overcast clouds
529,Zverinogolovskoye,RU,2022-08-08 01:18:01,54.4586,64.8542,62.64,77,100,6.8,overcast clouds
530,Ayagoz,KZ,2022-08-08 01:18:02,47.9714,80.4392,66.16,33,22,6.96,few clouds
531,Ponnani,IN,2022-08-08 01:18:03,10.767,75.9252,76.32,88,100,16.93,overcast clouds
532,Griffith,US,2022-08-08 01:18:03,41.5284,-87.4237,78.89,92,100,0.0,light rain
533,Pundaguitan,PH,2022-08-08 01:18:04,6.3711,126.1689,80.92,78,100,7.05,overcast clouds
534,Shellbrook,CA,2022-08-08 01:18:05,53.2168,-106.4011,76.23,60,3,9.73,clear sky
535,Tabou,CI,2022-08-08 01:18:05,4.423,-7.3528,72.86,83,27,9.15,scattered clouds
536,Manaus,BR,2022-08-08 01:14:04,-3.1019,-60.025,82.9,74,0,3.44,clear sky
537,Coahuayana,MX,2022-08-08 01:18:07,18.7333,-103.6833,81.84,79,72,3.56,broken clouds
538,Sawakin,SD,2022-08-08 01:18:07,19.1059,37.3321,91.8,54,100,12.15,overcast clouds
539,Klaeng,TH,2022-08-08 01:18:07,12.7797,101.6483,77.47,94,100,5.95,overcast clouds
540,Smithers,CA,2022-08-08 01:15:10,54.7804,-127.1743,75.52,29,40,6.91,scattered clouds
541,Irbit,RU,2022-08-08 01:18:08,57.6705,63.071,63.45,85,89,2.98,overcast clouds
542,Hillsborough,US,2022-08-08 01:17:06,37.5741,-122.3794,77.99,65,0,24.16,clear sky
543,Lanxi,CN,2022-08-08 01:18:09,29.2195,119.477,86.79,66,0,4.34,clear sky
544,Geraldton,AU,2022-08-08 01:18:09,-28.7667,114.6,55.81,88,100,13.8,overcast clouds
545,Puerto Madero,MX,2022-08-08 01:18:10,14.7208,-92.4215,82.6,89,40,0.0,scattered clouds
546,Buala,SB,2022-08-08 01:18:10,-8.145,159.5921,83.41,70,100,1.97,light rain
547,Cedar City,US,2022-08-08 01:14:38,37.6775,-113.0619,86.97,15,0,11.5,clear sky
548,Katete,UG,2022-08-08 01:18:11,-0.7818,29.7544,63.41,68,41,3.4,scattered clouds
549,Mitsamiouli,KM,2022-08-08 01:18:11,-11.3847,43.2844,75.11,68,17,6.62,few clouds
550,Hede,CN,2022-08-08 01:18:12,33.7681,120.2517,88.07,71,100,9.37,overcast clouds
551,Shiraz,IR,2022-08-08 01:18:12,29.6036,52.5388,76.44,44,0,4.61,clear sky
552,Mirpur Sakro,PK,2022-08-08 01:18:13,24.5474,67.6277,82.2,88,99,11.5,overcast clouds
553,Dhidhdhoo,MV,2022-08-08 01:18:14,6.8833,73.1,80.44,83,100,17.45,overcast clouds
554,Robertsport,LR,2022-08-08 01:18:14,6.7533,-11.3686,76.68,81,100,12.46,overcast clouds
555,Caraquet,CA,2022-08-08 01:18:15,47.7941,-64.9386,70.34,58,100,12.93,overcast clouds
556,Yinchuan,CN,2022-08-08 01:18:15,38.4681,106.2731,81.05,48,56,13.09,broken clouds
557,Salekhard,RU,2022-08-08 01:18:16,66.53,66.6019,68.92,63,0,6.53,clear sky
558,Havre,FR,2022-08-08 01:18:16,49.5833,0.3333,60.57,82,0,6.91,clear sky
559,Iskateley,RU,2022-08-08 01:18:17,67.6803,53.1512,56.21,82,86,10.98,overcast clouds
560,Berlevag,NO,2022-08-08 01:18:17,70.8578,29.0864,49.95,87,75,17.27,light rain
561,Izumo,JP,2022-08-08 01:18:18,35.3667,132.7667,91.29,58,75,17.27,broken clouds
562,Xaltianguis,MX,2022-08-08 01:18:18,17.0667,-99.8333,76.51,87,89,1.95,overcast clouds
563,Grimstad,NO,2022-08-08 01:18:19,58.3405,8.5934,55.31,91,13,9.37,few clouds
564,Lang Son,VN,2022-08-08 01:18:19,21.8333,106.7333,79.79,86,70,3.69,broken clouds
565,Businga,CD,2022-08-08 01:18:20,3.3333,20.8833,69.75,99,100,2.21,overcast clouds
566,Sayat,TM,2022-08-08 01:18:21,38.7839,63.8803,73.27,29,0,9.01,clear sky
567,Kilrush,IE,2022-08-08 01:18:21,52.6397,-9.4833,51.55,87,6,2.13,clear sky
568,Grand Bend,CA,2022-08-08 01:15:11,43.3168,-81.7498,80.22,82,93,6.06,overcast clouds
569,Garowe,SO,2022-08-08 01:18:22,8.4054,48.4845,72.16,59,6,25.99,clear sky
570,Port-Gentil,GA,2022-08-08 01:18:23,-0.7193,8.7815,73.47,79,94,12.77,overcast clouds
571,Asilah,MA,2022-08-08 01:18:23,35.465,-6.0348,73.36,81,5,3.71,clear sky
572,Isabela,PH,2022-08-08 01:18:24,6.7085,121.9711,84.25,81,100,3.09,overcast clouds
573,Mahajanga,MG,2022-08-08 01:18:24,-15.7167,46.3167,67.51,59,0,8.21,clear sky
574,Osinniki,RU,2022-08-08 01:18:25,53.6239,87.3598,57.09,71,74,1.92,broken clouds
575,Shar,KZ,2022-08-08 01:18:25,49.5886,81.0453,68.81,36,100,1.25,overcast clouds
576,Longkou,CN,2022-08-08 01:18:26,37.6508,120.3286,78.84,93,100,18.86,overcast clouds
577,Xining,CN,2022-08-08 01:18:27,36.6167,101.7667,70.02,65,11,0.98,few clouds
578,Naze,JP,2022-08-08 01:18:29,28.3667,129.4833,86.92,72,0,2.77,clear sky
579,Carlsbad,US,2022-08-08 01:18:29,33.1581,-117.3506,91.98,73,0,9.22,clear sky
580,Borba,BR,2022-08-08 01:18:30,-4.3878,-59.5939,79.57,64,70,2.59,broken clouds
581,Kayerkan,RU,2022-08-08 01:18:30,69.3497,87.7602,55.53,100,100,9.98,moderate rain
582,Kapuskasing,CA,2022-08-08 01:14:02,49.4169,-82.4331,58.17,69,100,4.23,overcast clouds
583,Shingu,JP,2022-08-08 01:18:31,33.7333,135.9833,88.43,63,40,6.82,scattered clouds
584,Lucapa,AO,2022-08-08 01:18:31,-8.4192,20.7447,65.14,31,99,3.09,overcast clouds
585,Kabansk,RU,2022-08-08 01:18:32,52.0486,106.6528,61.9,53,0,2.21,clear sky
586,Chitungwiza,ZW,2022-08-08 01:18:33,-18.0127,31.0756,51.82,52,0,8.1,clear sky
587,Seydi,TM,2022-08-08 01:18:33,39.4816,62.9137,77.86,32,0,9.66,clear sky
588,Alugan,PH,2022-08-08 01:18:34,12.2188,125.4808,81.52,74,98,1.95,overcast clouds
589,Xingyi,CN,2022-08-08 01:18:34,24.1877,102.817,64.06,91,100,1.01,overcast clouds
590,Santa Cruz,BO,2022-08-08 01:14:56,-17.8,-63.1667,69.26,94,100,6.91,overcast clouds
591,Honiara,SB,2022-08-08 01:18:35,-9.4333,159.95,83.46,76,99,3.15,moderate rain
592,Pemangkat,ID,2022-08-08 01:18:35,1.1667,108.9667,80.33,79,18,8.59,few clouds
593,Talara,PE,2022-08-08 01:18:36,-4.5772,-81.2719,63.43,86,3,17.11,clear sky
594,Nara,JP,2022-08-08 01:18:36,34.6851,135.8049,90.5,42,50,1.7,scattered clouds
595,Alto Araguaia,BR,2022-08-08 01:18:37,-17.3147,-53.2153,75.58,35,100,3.71,overcast clouds
596,Rovaniemi,FI,2022-08-08 01:18:37,66.5,25.7167,47.61,100,0,3.44,clear sky
597,Hualmay,PE,2022-08-08 01:18:38,-11.0964,-77.6139,61.5,84,72,10.94,broken clouds
598,Eirunepe,BR,2022-08-08 01:18:38,-6.6603,-69.8736,74.5,88,35,1.01,scattered clouds
599,Mareeba,AU,2022-08-08 01:18:38,-17.0,145.4333,76.44,76,68,5.66,broken clouds
600,Tynda,RU,2022-08-08 01:18:39,55.1667,124.7167,52.52,98,100,5.06,moderate rain
601,Qaqortoq,GL,2022-08-08 01:18:39,60.7167,-46.0333,43.65,84,1,2.91,clear sky
602,Vaida,EE,2022-08-08 01:18:40,59.2906,24.9658,55.33,94,75,1.14,broken clouds
603,Tarko-Sale,RU,2022-08-08 01:18:41,64.9225,77.785,64.78,76,79,8.79,broken clouds
604,Padang,ID,2022-08-08 01:18:41,-0.9492,100.3543,78.85,76,9,1.01,clear sky
605,Samana,DO,2022-08-08 01:18:42,19.2056,-69.3369,79.61,89,100,8.99,overcast clouds
606,Poum,NC,2022-08-08 01:17:00,-20.2333,164.0167,75.13,79,9,14.07,clear sky
607,Nichinan,JP,2022-08-08 01:18:42,31.6,131.3667,89.28,66,100,4.43,overcast clouds
608,Jalu,LY,2022-08-08 01:16:55,29.0331,21.5482,78.4,68,0,12.35,clear sky
609,Bereda,ES,2022-08-08 01:18:43,43.2686,-7.5406,62.15,100,26,6.98,scattered clouds
610,Halol,IN,2022-08-08 01:18:43,22.5,73.4667,78.04,95,100,6.38,overcast clouds
611,Yar-Sale,RU,2022-08-08 01:18:44,66.8333,70.8333,67.8,67,0,8.99,clear sky
612,Lillesand,NO,2022-08-08 01:18:44,58.2488,8.3778,55.44,94,3,5.75,clear sky
613,Saint-Joseph,RE,2022-08-08 01:18:44,-21.3667,55.6167,64.78,79,2,5.23,clear sky
614,Marzuq,YE,2022-08-08 01:18:45,14.4,46.4667,77.68,66,13,7.07,light rain
615,Santa Isabel Do Rio Negro,BR,2022-08-08 01:18:45,-0.4139,-65.0192,78.91,76,86,1.25,overcast clouds
616,Ust-Kuyga,RU,2022-08-08 01:18:46,70.0167,135.6,67.86,64,100,14.67,overcast clouds
617,Broome,US,2022-08-08 01:18:46,42.2506,-75.833,78.55,82,0,5.75,clear sky
618,Cayenne,GF,2022-08-08 01:18:47,4.9333,-52.3333,83.08,13,0,3.44,clear sky
619,Nyrob,RU,2022-08-08 01:18:47,60.733,56.7202,67.23,69,100,2.93,overcast clouds
620,Peniche,PT,2022-08-08 01:18:48,39.3558,-9.3811,63.28,93,0,3.94,clear sky
621,Singaraja,ID,2022-08-08 01:18:48,-8.112,115.0882,80.76,69,22,2.93,few clouds
622,Jalakandapuram,IN,2022-08-08 01:18:49,11.6978,77.873,73.65,88,97,3.58,overcast clouds
623,Barra Do Garcas,BR,2022-08-08 01:18:49,-15.89,-52.2567,78.26,30,48,1.12,scattered clouds
624,Glubokiy,RU,2022-08-08 01:18:49,48.5217,40.3258,71.11,35,0,7.78,clear sky
625,Fort Nelson,CA,2022-08-08 01:15:11,58.8053,-122.7002,69.39,43,75,5.75,broken clouds
626,Umm Kaddadah,SD,2022-08-08 01:18:50,13.6017,26.6876,82.76,56,43,10.36,scattered clouds
627,Nouna,BF,2022-08-08 01:18:51,12.7333,-3.8667,76.37,83,13,8.14,light rain
628,Marathon,US,2022-08-08 01:18:51,44.9,-89.7668,69.33,89,100,4.61,overcast clouds
629,Meulaboh,ID,2022-08-08 01:17:03,4.1363,96.1285,77.32,83,100,4.68,overcast clouds
630,Sakakah,SA,2022-08-08 01:18:52,29.9697,40.2064,94.57,22,88,6.2,overcast clouds
631,Bartica,GY,2022-08-08 01:18:52,6.4,-58.6167,79.12,97,25,3.31,scattered clouds
632,Hay River,CA,2022-08-08 01:15:43,60.8156,-115.7999,64.38,63,75,3.44,broken clouds
633,Amahai,ID,2022-08-08 01:18:53,-3.3333,128.9167,77.85,86,99,2.13,overcast clouds
634,Bodden Town,KY,2022-08-08 01:18:53,19.2833,-81.25,84.2,78,20,9.22,few clouds
635,San Jeronimo,PE,2022-08-08 01:18:54,-11.9472,-75.2829,53.35,70,99,4.12,overcast clouds
636,Antsohihy,MG,2022-08-08 01:18:54,-14.8796,47.9875,63.39,77,4,4.52,clear sky
637,Ritchie,ZA,2022-08-08 01:18:55,-29.038,24.6028,43.81,53,0,10.29,clear sky
638,Nogales,MX,2022-08-08 01:18:55,31.3086,-110.9422,83.77,48,0,8.05,clear sky
639,Luwuk,ID,2022-08-08 01:18:56,-0.9516,122.7875,82.27,75,37,4.99,scattered clouds
640,Matara,LK,2022-08-08 01:18:56,5.9485,80.5353,76.46,89,85,11.12,overcast clouds
641,Seymchan,RU,2022-08-08 01:18:56,62.8833,152.4333,77.45,49,11,6.22,few clouds
642,Iquique,CL,2022-08-08 01:15:56,-20.2208,-70.1431,59.04,83,40,1.39,scattered clouds
643,Muros,ES,2022-08-08 01:18:57,42.7762,-9.0603,66.69,94,5,4.29,clear sky
644,Emba,KZ,2022-08-08 01:18:58,48.8264,58.1442,70.83,52,34,9.08,scattered clouds
645,Itoman,JP,2022-08-08 01:18:58,26.1247,127.6694,89.98,73,40,5.75,scattered clouds
646,Mwinilunga,ZM,2022-08-08 01:18:58,-11.7358,24.4293,56.08,47,0,3.4,clear sky
647,Rennes,FR,2022-08-08 01:18:59,48.1667,-1.6667,62.64,59,0,6.91,clear sky
648,Maraa,BR,2022-08-08 01:18:59,-1.8333,-65.3667,74.05,92,52,1.86,broken clouds
649,Dano,BF,2022-08-08 01:19:00,11.15,-3.0667,80.19,65,99,5.55,overcast clouds
650,Santa Luzia,BR,2022-08-08 01:19:00,-19.7697,-43.8514,70.88,68,0,5.75,clear sky
651,Arrecife,ES,2022-08-08 01:18:51,28.963,-13.5477,71.58,83,0,19.57,clear sky
652,Hit,IQ,2022-08-08 01:19:01,33.6416,42.8251,92.75,15,4,9.93,clear sky
653,Yeppoon,AU,2022-08-08 01:19:01,-23.1333,150.7333,67.78,42,0,7.63,clear sky
654,San Quintin,MX,2022-08-08 01:18:19,30.4833,-115.95,76.53,75,45,4.97,scattered clouds
655,Fukue,JP,2022-08-08 01:19:02,32.6881,128.8419,86.36,84,40,10.36,scattered clouds
656,Darhan,MN,2022-08-08 01:19:02,49.4867,105.9228,60.62,61,8,2.8,clear sky
657,Egvekinot,RU,2022-08-08 01:19:03,66.3167,-179.1667,41.4,40,100,15.37,overcast clouds
658,The Pas,CA,2022-08-08 01:19:03,53.8251,-101.2541,75.22,57,0,9.22,clear sky
659,Riyadh,SA,2022-08-08 01:15:17,24.6877,46.7219,89.74,26,4,5.77,clear sky
660,Chopda,IN,2022-08-08 01:19:04,21.25,75.3,75.81,94,100,10.2,light rain
661,Bandarbeyla,SO,2022-08-08 01:19:04,9.4942,50.8122,76.39,66,0,28.12,clear sky
662,Juruti,BR,2022-08-08 01:19:05,-2.1522,-56.0922,79.7,63,73,3.04,broken clouds
663,Siavonga,ZM,2022-08-08 01:19:05,-16.5382,28.7088,63.84,47,0,4.81,clear sky
664,Dolzhanskaya,RU,2022-08-08 01:19:05,46.6311,37.8039,78.06,57,5,14.25,clear sky
665,Ugoofaaru,MV,2022-08-08 01:19:06,5.6667,73.0,80.33,82,100,17.13,overcast clouds
666,Skjervoy,NO,2022-08-08 01:19:06,70.0311,20.9714,51.8,87,100,18.23,overcast clouds
667,Inirida,CO,2022-08-08 01:19:07,3.8653,-67.9239,75.22,90,21,3.0,few clouds
668,College,US,2022-08-08 01:18:03,64.8569,-147.8028,60.58,60,75,10.36,broken clouds
669,Puerto El Triunfo,SV,2022-08-08 01:19:07,13.2833,-88.55,85.12,86,100,1.9,overcast clouds
670,Duluth,US,2022-08-08 01:19:07,46.7833,-92.1066,61.07,69,100,17.27,overcast clouds
671,Almaznyy,RU,2022-08-08 01:19:08,48.0448,40.045,69.04,34,0,7.96,clear sky
672,Mugur-Aksy,RU,2022-08-08 01:19:08,50.35,90.5,53.6,71,92,5.03,overcast clouds
673,Emmett,US,2022-08-08 01:19:09,43.8735,-116.4993,96.21,16,0,3.33,clear sky
674,Warri,NG,2022-08-08 01:19:10,5.5167,5.75,75.13,88,100,5.12,overcast clouds
675,Saulkrasti,LV,2022-08-08 01:19:10,57.2622,24.4147,58.78,75,99,7.05,overcast clouds
676,Sakaiminato,JP,2022-08-08 01:19:11,35.55,133.2333,91.33,66,75,13.8,broken clouds
677,Yumen,CN,2022-08-08 01:18:11,40.2833,97.2,71.49,47,100,8.75,light rain
678,Chiredzi,ZW,2022-08-08 01:19:12,-21.05,31.6667,59.11,51,0,4.21,clear sky
679,Barentu,ER,2022-08-08 01:19:13,15.1139,37.5928,68.59,86,100,4.09,overcast clouds
680,Kajaani,FI,2022-08-08 01:19:11,64.2273,27.7285,50.05,87,0,6.91,clear sky
681,Arys,KZ,2022-08-08 01:19:13,42.4252,68.795,75.31,33,7,2.19,clear sky
682,Karratha,AU,2022-08-08 01:19:14,-20.7377,116.8463,71.24,20,16,7.49,light rain
683,Rach Gia,VN,2022-08-08 01:19:14,10.0167,105.0833,81.18,79,100,12.84,moderate rain
684,Mariinsk,RU,2022-08-08 01:19:15,56.2139,87.7472,61.39,81,90,2.93,overcast clouds
685,La Ronge,CA,2022-08-08 01:15:17,55.1001,-105.2842,75.45,43,75,3.44,broken clouds
686,Bhatgaon,IN,2022-08-08 01:19:15,21.15,81.7,78.98,94,40,6.91,mist
687,Okhotsk,RU,2022-08-08 01:19:16,59.3833,143.3,57.49,79,100,18.81,overcast clouds
688,Bargi,IN,2022-08-08 01:19:16,22.9833,79.8667,76.77,92,92,4.41,overcast clouds
689,La Paz,BO,2022-08-08 01:16:56,-16.5,-68.15,46.38,61,75,2.3,broken clouds
690,Pingliang,CN,2022-08-08 01:19:17,35.5392,106.6861,82.49,57,100,1.36,overcast clouds
691,Tual,ID,2022-08-08 01:19:17,-5.6667,132.75,79.95,80,100,20.69,overcast clouds
692,Teya,RU,2022-08-08 01:19:18,60.3778,92.6267,60.58,76,45,1.05,scattered clouds
693,Sumbe,AO,2022-08-08 01:19:18,-11.2061,13.8437,67.23,87,88,4.88,overcast clouds
694,Mawlaik,MM,2022-08-08 01:19:19,23.6333,94.4167,75.85,100,100,0.98,moderate rain
695,Dhenkanal,IN,2022-08-08 01:19:19,20.6667,85.6,79.48,89,33,7.63,scattered clouds
696,Manavalakurichi,IN,2022-08-08 01:19:20,8.1333,77.3,77.58,84,100,18.05,overcast clouds
697,Salihorsk,BY,2022-08-08 01:19:20,52.7876,27.5415,52.45,86,4,6.15,clear sky
698,Nongstoin,IN,2022-08-08 01:19:21,25.5167,91.2667,69.67,93,24,2.26,few clouds
699,Balakhninskiy,RU,2022-08-08 01:19:21,58.0106,114.2769,50.0,93,100,6.55,light rain
700,Sinnamary,GF,2022-08-08 01:19:22,5.3833,-52.95,80.06,79,100,9.98,overcast clouds
701,Aksu,CN,2022-08-08 01:18:57,41.1231,80.2644,79.48,40,4,2.82,clear sky
702,Muzhi,RU,2022-08-08 01:19:22,65.3667,64.6667,69.49,64,0,7.14,clear sky
703,Sapozhok,RU,2022-08-08 01:19:23,53.9419,40.6806,65.14,50,35,3.29,scattered clouds
704,Nanae,JP,2022-08-08 01:19:24,41.8833,140.6833,77.23,88,75,2.3,broken clouds
705,Rochegda,RU,2022-08-08 01:19:24,62.8,43.25,51.94,90,100,3.44,overcast clouds
706,Pallasovka,RU,2022-08-08 01:19:25,50.05,46.8833,73.29,36,35,8.19,scattered clouds
707,Belokurikha,RU,2022-08-08 01:19:26,51.9959,84.9896,65.82,59,15,1.57,few clouds
708,Alice Springs,AU,2022-08-08 01:19:20,-23.7,133.8833,65.21,24,1,12.66,clear sky
